,Player,Season,Position,Games,Win rate,KDA,Avg kills,Avg deaths,Avg assists,CSM,GPM,KP%,DMG%,DPM,VSPM,Avg WPM,Avg WCPM,Avg VWPM,GD@15,CSD@15,XPD@15,FB %,FB Victim,Penta Kills,Solo Kills,Team
417,Clozer,S11,MID,21,0.571,3.7,2.7,2.3,5.8,9.1,408,0.628,0.254,472,0.99,0.39,0.2,0.13,298,7,198,0.095,0.048,0,2.0,T1
418,Dove,S11,MID,62,0.452,3.8,3.3,2.0,4.3,8.7,393,0.662,0.259,454,1.23,0.51,0.29,0.25,11,1,130,0.177,0.032,0,14.0,KT Rolster
419,FATE,S11,MID,94,0.447,4.3,2.8,1.8,5.0,9.2,406,0.68,0.259,465,1.1,0.48,0.22,0.26,106,-2,-32,0.213,0.074,0,19.0,Liiv SANDBOX
420,Faker,S11,MID,90,0.589,3.8,2.6,2.1,5.3,8.5,393,0.598,0.233,430,1.3,0.54,0.26,0.24,208,1,-1,0.189,0.067,0,12.0,T1
421,Fly,S11,MID,92,0.457,2.9,2.3,2.7,5.5,8.2,371,0.632,0.225,418,1.08,0.42,0.27,0.21,-141,-5,-124,0.293,0.054,0,8.0,Afreeca Freecs
422,Gori,S11,MID,56,0.536,3.1,3.2,2.5,4.6,8.6,393,0.606,0.229,470,1.05,0.42,0.28,0.24,-404,-10,-254,0.143,0.179,0,17.0,Nongshim RedForce
423,Jett,S11,MID,21,0.19,1.8,2.3,3.5,3.8,8.1,365,0.59,0.189,335,0.8,0.32,0.17,0.19,-158,-4,-21,0.286,0.19,0,3.0,DRX
424,Karis,S11,MID,3,0.333,1.7,0.7,2.0,2.7,8.7,356,0.401,0.204,278,1.17,0.53,0.21,0.23,-591,-12,-638,0.0,0.0,0,0.0,Gen.G eSports
425,Lava,S11,MID,73,0.37,3.6,2.3,2.0,4.7,9.0,390,0.705,0.267,464,1.16,0.45,0.3,0.2,-223,-1,-45,0.274,0.096,1,8.0,Fredit BRION
426,Quad,S11,MID,72,0.375,3.0,1.5,2.3,5.3,8.6,366,0.642,0.237,440,1.17,0.55,0.23,0.28,-309,-1,-62,0.125,0.125,0,4.0,DRX
427,ShowMaker,S11,ADC,10,0.7,5.4,3.5,1.7,5.7,9.7,433,0.641,0.292,540,1.49,0.7,0.43,0.2,-92,-2,10,0.3,0.2,0,0.0,DWG KIA
428,ShowMaker,S11,ADC,10,0.7,5.4,3.5,1.7,5.7,9.7,433,0.641,0.292,540,1.49,0.7,0.43,0.2,-92,-2,10,0.3,0.2,0,0.0,DWG KIA
429,Ucal,S11,MID,29,0.379,3.3,2.9,2.4,5.0,9.4,406,0.64,0.295,534,1.09,0.47,0.29,0.18,-14,4,156,0.103,0.069,0,8.0,KT Rolster
430,Yaharong,S11,MID,12,0.417,4.4,2.9,1.8,5.2,8.4,376,0.765,0.291,469,0.87,0.47,0.18,0.21,-632,-11,-184,0.167,0.25,0,2.0,Fredit BRION
431,5Kid,S11,ADC,15,0.467,5.1,2.7,1.3,3.7,10.3,422,0.512,0.248,462,1.22,0.53,0.33,0.2,-522,-5,-249,0.0,0.133,0,1.0,KT Rolster
432,BAO,S11,ADC,70,0.357,2.8,3.2,2.3,3.1,9.4,410,0.581,0.23,434,1.06,0.44,0.35,0.11,-373,-7,-373,0.143,0.086,0,4.0,DRX
433,Bang,S11,SUPPORT,1,0.0,1.0,0.0,3.0,3.0,1.7,248,0.75,0.12,213,3.1,1.74,0.44,0.27,779,1,1055,0.0,0.0,0,0.0,Afreeca Freecs
434,Bang,S11,SUPPORT,1,0.0,1.0,0.0,3.0,3.0,1.7,248,0.75,0.12,213,3.1,1.74,0.44,0.27,779,1,1055,0.0,0.0,0,0.0,Afreeca Freecs
435,BeryL,S11,SUPPORT,90,0.733,3.0,0.9,3.2,8.6,1.3,245,0.63,0.086,185,2.91,1.71,0.53,0.54,117,2,71,0.244,0.133,0,0.0,DWG KIA
436,BeryL,S11,SUPPORT,90,0.733,3.0,0.9,3.2,8.6,1.3,245,0.63,0.086,185,2.91,1.71,0.53,0.54,117,2,71,0.244,0.133,0,0.0,DWG KIA
437,Deft,S11,SUPPORT,3,0.667,3.7,2.7,2.3,6.0,1.8,316,0.723,0.324,716,2.72,1.41,0.57,0.23,721,-3,378,0.333,0.0,0,0.0,Hanwha Life eSports
438,Deft,S11,SUPPORT,3,0.667,3.7,2.7,2.3,6.0,1.8,316,0.723,0.324,716,2.72,1.41,0.57,0.23,721,-3,378,0.333,0.0,0,0.0,Hanwha Life eSports
439,Ghost,S11,SUPPORT,9,0.889,8.1,3.8,1.6,8.8,1.6,338,0.814,0.21,511,2.65,1.32,0.5,0.25,1119,-4,356,0.333,0.0,0,1.0,DWG KIA
440,Ghost,S11,SUPPORT,9,0.889,8.1,3.8,1.6,8.8,1.6,338,0.814,0.21,511,2.65,1.32,0.5,0.25,1119,-4,356,0.333,0.0,0,1.0,DWG KIA
441,Gumayusi,S11,ADC,53,0.547,4.6,3.5,1.6,4.0,10.1,443,0.657,0.26,451,1.44,0.61,0.44,0.23,302,7,104,0.208,0.057,1,3.0,T1
442,Harp,S11,SUPPORT,23,0.478,2.5,0.4,3.1,7.5,1.1,220,0.599,0.07,127,2.57,1.58,0.35,0.6,-118,0,-89,0.261,0.13,0,0.0,KT Rolster
443,Harp,S11,SUPPORT,23,0.478,2.5,0.4,3.1,7.5,1.1,220,0.599,0.07,127,2.57,1.58,0.35,0.6,-118,0,-89,0.261,0.13,0,0.0,KT Rolster
444,Hena,S11,ADC,87,0.368,3.5,2.7,2.0,4.2,9.9,419,0.709,0.251,428,1.57,0.73,0.47,0.19,-10,-1,-36,0.149,0.023,0,3.0,Fredit BRION
445,HyBrid,S11,ADC,35,0.4,3.1,4.1,2.3,3.2,9.5,422,0.592,0.212,370,1.28,0.46,0.44,0.1,-224,-2,4,0.2,0.0,0,8.0,KT Rolster
446,Kellin,S11,SUPPORT,101,0.495,2.9,0.6,3.0,7.8,1.1,227,0.679,0.076,149,2.85,1.91,0.39,0.54,47,0,-81,0.198,0.139,0,0.0,Nongshim RedForce
447,Kellin,S11,SUPPORT,101,0.495,2.9,0.6,3.0,7.8,1.1,227,0.679,0.076,149,2.85,1.91,0.39,0.54,47,0,-81,0.198,0.139,0,0.0,Nongshim RedForce
448,Keria,S11,SUPPORT,102,0.588,3.1,0.7,2.7,7.7,1.2,234,0.656,0.078,148,2.68,1.88,0.38,0.66,140,2,83,0.235,0.078,0,1.0,T1
449,Keria,S11,SUPPORT,102,0.588,3.1,0.7,2.7,7.7,1.2,234,0.656,0.078,148,2.68,1.88,0.38,0.66,140,2,83,0.235,0.078,0,1.0,T1
450,Lehends,S11,SUPPORT,88,0.466,3.0,0.7,2.7,7.5,1.2,227,0.665,0.075,138,2.82,1.68,0.42,0.54,30,-1,31,0.295,0.057,0,2.0,Afreeca Freecs
451,Lehends,S11,SUPPORT,88,0.466,3.0,0.7,2.7,7.5,1.2,227,0.665,0.075,138,2.82,1.68,0.42,0.54,30,-1,31,0.295,0.057,0,2.0,Afreeca Freecs
452,Leo,S11,SUPPORT,2,0.5,4.7,0.5,1.5,6.5,1.9,290,0.714,0.235,376,3.19,1.6,0.78,0.41,364,-11,441,0.0,0.5,0,0.0,Afreeca Freecs
453,Leo,S11,SUPPORT,2,0.5,4.7,0.5,1.5,6.5,1.9,290,0.714,0.235,376,3.19,1.6,0.78,0.41,364,-11,441,0.0,0.5,0,0.0,Afreeca Freecs
454,Leo,S11,SUPPORT,2,0.5,4.7,0.5,1.5,6.5,1.9,290,0.714,0.235,376,3.19,1.6,0.78,0.41,364,-11,441,0.0,0.5,0,0.0,Liiv SANDBOX
455,Life,S11,SUPPORT,99,0.596,3.1,0.5,2.5,7.3,1.0,226,0.589,0.064,112,2.58,1.75,0.33,0.58,-139,-4,-228,0.283,0.071,0,0.0,Gen.G eSports
456,Life,S11,SUPPORT,99,0.596,3.1,0.5,2.5,7.3,1.0,226,0.589,0.064,112,2.58,1.75,0.33,0.58,-139,-4,-228,0.283,0.071,0,0.0,Gen.G eSports
457,Noah,S11,SUPPORT,7,0.571,6.3,2.4,1.7,8.3,2.5,330,0.819,0.221,420,3.05,1.42,0.72,0.32,818,0,388,0.429,0.143,0,0.0,KT Rolster
458,Noah,S11,SUPPORT,7,0.571,6.3,2.4,1.7,8.3,2.5,330,0.819,0.221,420,3.05,1.42,0.72,0.32,818,0,388,0.429,0.143,0,0.0,KT Rolster
459,Prince,S11,ADC,74,0.486,3.4,3.3,2.1,3.6,9.6,421,0.607,0.246,455,1.43,0.64,0.43,0.18,-230,-2,-35,0.108,0.095,0,7.0,Liiv SANDBOX
460,Route,S11,ADC,11,0.273,2.9,2.9,2.4,3.9,8.9,400,0.556,0.191,341,1.25,0.52,0.36,0.21,-143,-3,-25,0.091,0.0,0,0.0,Liiv SANDBOX
461,Ruler,S11,SUPPORT,1,1.0,8.0,5.0,2.0,11.0,2.0,336,0.842,0.19,486,3.56,1.58,0.81,0.37,872,-14,169,0.0,0.0,0,0.0,Gen.G eSports
462,Ruler,S11,SUPPORT,1,1.0,8.0,5.0,2.0,11.0,2.0,336,0.842,0.19,486,3.56,1.58,0.81,0.37,872,-14,169,0.0,0.0,0,0.0,Gen.G eSports
463,Taeyoon,S11,ADC,24,0.25,2.4,2.5,2.4,3.4,9.7,409,0.593,0.267,474,1.55,0.63,0.5,0.2,-80,0,-204,0.167,0.042,0,6.0,DRX
464,Teddy,S11,SUPPORT,9,0.556,7.2,3.3,1.6,7.9,2.5,336,0.769,0.246,499,3.08,1.66,0.67,0.3,1072,4,659,0.111,0.0,0,0.0,T1
465,Teddy,S11,SUPPORT,9,0.556,7.2,3.3,1.6,7.9,2.5,336,0.769,0.246,499,3.08,1.66,0.67,0.3,1072,4,659,0.111,0.0,0,0.0,T1
466,Vsta,S11,SUPPORT,104,0.5,2.9,0.6,3.0,8.1,1.1,227,0.641,0.079,154,2.76,1.68,0.42,0.58,-120,-1,-12,0.212,0.115,0,5.0,Hanwha Life eSports
467,Vsta,S11,SUPPORT,104,0.5,2.9,0.6,3.0,8.1,1.1,227,0.641,0.079,154,2.76,1.68,0.42,0.58,-120,-1,-12,0.212,0.115,0,5.0,Hanwha Life eSports
468,Zzus,S11,SUPPORT,61,0.393,2.3,0.4,3.1,6.7,1.1,217,0.582,0.061,103,2.62,1.69,0.38,0.57,-217,-2,-102,0.279,0.148,0,0.0,KT Rolster
469,Zzus,S11,SUPPORT,61,0.393,2.3,0.4,3.1,6.7,1.1,217,0.582,0.061,103,2.62,1.69,0.38,0.57,-217,-2,-102,0.279,0.148,0,0.0,KT Rolster
470,deokdam,S11,SUPPORT,2,0.0,0.9,0.5,4.0,3.0,1.1,245,0.708,0.182,287,2.12,1.13,0.31,0.21,516,1,320,0.0,0.0,0,0.0,Nongshim RedForce
471,deokdam,S11,SUPPORT,2,0.0,0.9,0.5,4.0,3.0,1.1,245,0.708,0.182,287,2.12,1.13,0.31,0.21,516,1,320,0.0,0.0,0,0.0,Nongshim RedForce
472,Delight,S11,SUPPORT,87,0.368,2.8,0.7,2.6,6.6,1.2,224,0.75,0.075,125,2.8,1.74,0.45,0.57,8,1,73,0.241,0.138,0,0.0,Fredit BRION
473,Effort,S11,SUPPORT,94,0.447,2.1,0.6,3.4,6.6,1.1,223,0.632,0.062,109,2.78,1.76,0.41,0.62,-160,0,-108,0.213,0.149,0,1.0,Liiv SANDBOX
474,Jun,S11,SUPPORT,24,0.25,2.2,0.7,3.1,6.2,1.3,229,0.716,0.081,141,2.66,1.62,0.41,0.56,19,0,216,0.125,0.083,0,1.0,DRX
475,MapSSi,S11,SUPPORT,1,0.0,2.4,0.0,5.0,12.0,1.5,215,0.632,0.12,301,2.48,1.77,0.42,0.55,-115,-2,360,0.0,1.0,0,0.0,Afreeca Freecs
476,Pleata,S11,SUPPORT,70,0.357,2.2,0.7,3.1,6.1,1.2,220,0.677,0.068,127,2.67,1.74,0.4,0.53,-101,3,73,0.186,0.071,0,2.0,DRX
477,Burdol,S12,TOP,51,0.627,2.7,2.1,2.4,4.4,8.0,375,0.532,0.232,416,1,0.35,0.24,0.22,-131,-2,126,0.137,0.098,0,19.0,DWG KIA
478,Canna,S12,TOP,83,0.361,2.6,2.5,2.5,4.1,8.4,395,0.578,0.274,508,1.01,0.39,0.19,0.2,182,2,97,0.193,0.06,0,26.0,Nongshim RedForce
479,Chovy,S12,MID,88,0.784,7.4,3.8,1.3,6.0,9.8,453,0.672,0.275,598,1.75,0.54,0.47,0.14,461,12,381,0.205,0.068,0,30.0,Gen.G eSports
480,Chovy,S12,MID,88,0.784,7.4,3.8,1.3,6.0,9.8,453,0.672,0.275,598,1.75,0.54,0.47,0.14,461,12,381,0.205,0.068,0,30.0,Gen.G eSports
481,Clear,S12,TOP,1,1.0,1.2,2.0,5.0,4.0,7.5,352,0.462,0.267,678,0.88,0.3,0.3,0.24,-813,-13,-315,0.0,0.0,0,0.0,DRX
482,Clozer,S12,MID,94,0.479,3.3,2.7,2.3,4.8,8.9,397,0.672,0.277,528,0.94,0.38,0.21,0.16,-192,-1,-86,0.223,0.128,0,18.0,Liiv SANDBOX
483,Clozer,S12,MID,94,0.479,3.3,2.7,2.3,4.8,8.9,397,0.672,0.277,528,0.94,0.38,0.21,0.16,-192,-1,-86,0.223,0.128,0,18.0,Liiv SANDBOX
484,DnDn,S12,TOP,2,0.0,0.6,0.5,2.5,1.0,8.2,332,0.5,0.225,274,1.09,0.49,0.17,0.33,-902,-24,-514,0.0,0.0,0,0.0,Nongshim RedForce
485,Doran,S12,TOP,92,0.772,3.4,2.5,2.5,5.8,8.4,413,0.585,0.245,523,1.06,0.4,0.21,0.22,245,3,100,0.207,0.12,0,33.0,Gen.G eSports
486,Dove,S12,MID,1,0.0,1.0,2.0,3.0,1.0,8.4,356,0.75,0.23,310,1.11,0.45,0.35,0.15,-465,6,562,0.0,0.0,0,0.0,Liiv SANDBOX
487,Dove,S12,MID,1,0.0,1.0,2.0,3.0,1.0,8.4,356,0.75,0.23,310,1.11,0.45,0.35,0.15,-465,6,562,0.0,0.0,0,0.0,Liiv SANDBOX
488,Dread,S12,JUNGLE,81,0.37,3.1,2.5,2.5,5.2,5.3,319,0.689,0.13,241,1.53,0.48,0.44,0.42,96,-1,-38,0.444,0.099,0,14.0,Nongshim RedForce
489,Dread,S12,JUNGLE,81,0.37,3.1,2.5,2.5,5.2,5.3,319,0.689,0.13,241,1.53,0.48,0.44,0.42,96,-1,-38,0.444,0.099,0,14.0,Nongshim RedForce
490,DuDu,S12,TOP,89,0.27,1.7,1.9,2.8,3.0,8.1,374,0.55,0.26,435,0.96,0.34,0.23,0.2,-4,3,-27,0.146,0.157,0,31.0,Hanwha Life eSports
491,Howling,S12,TOP,4,0.0,0.8,0.8,3.5,2.0,7.9,332,0.345,0.249,361,0.75,0.28,0.17,0.13,-165,-8,-44,0.0,0.0,0,0.0,Liiv SANDBOX
492,Hoya,S12,TOP,9,0.444,2.0,2.2,3.8,5.3,7.1,361,0.549,0.204,363,1.26,0.47,0.31,0.35,-19,-3,-214,0.0,0.333,0,0.0,DWG KIA
493,Kiin,S12,TOP,92,0.391,2.6,2.0,2.4,4.2,8.2,379,0.579,0.266,459,1.18,0.42,0.28,0.23,41,4,95,0.228,0.12,0,13.0,Kwangdong Freecs
494,Morgan,S12,TOP,75,0.387,2.4,1.8,2.3,3.7,8.3,379,0.534,0.22,371,1.17,0.41,0.28,0.28,-180,-1,-155,0.133,0.107,0,15.0,Fredit BRION
495,Nuguri,S12,TOP,45,0.622,3.4,2.2,2.1,5.0,8.0,394,0.571,0.239,513,1.14,0.35,0.29,0.21,458,5,294,0.244,0.111,0,15.0,DWG KIA
496,Rascal,S12,TOP,98,0.49,2.8,2.6,2.6,4.7,8.5,397,0.605,0.23,441,1.06,0.37,0.27,0.21,95,1,179,0.255,0.122,0,55.0,KT Rolster
497,Soboro,S12,TOP,2,0.0,0.1,0.5,5.5,0.0,6.8,296,0.125,0.26,365,0.54,0.28,0.05,0.05,-2815,-42,-2205,0.0,1.0,0,1.0,Fredit BRION
498,Sw0rd,S12,TOP,12,0.25,1.9,2.0,2.8,3.4,7.8,380,0.519,0.251,478,1.08,0.41,0.25,0.26,-645,-16,-316,0.167,0.083,0,1.0,Fredit BRION
499,Zest,S12,TOP,2,1.0,2.8,2.0,2.0,3.5,9.4,422,0.415,0.271,540,0.78,0.26,0.12,0.12,-769,-6,428,0.0,0.5,0,1.0,Gen.G eSports
500,Zeus,S12,TOP,102,0.745,3.3,2.9,2.5,5.3,8.1,410,0.593,0.261,542,1.03,0.36,0.21,0.18,405,7,158,0.186,0.118,0,36.0,T1
501,kingen,S12,TOP,104,0.5,2.9,1.8,2.3,4.8,7.8,373,0.571,0.249,499,1.05,0.38,0.25,0.21,-223,-3,-118,0.106,0.125,0,19.0,DRX
502,Canyon,S12,JUNGLE,105,0.61,4.1,2.4,2.2,6.4,5.6,337,0.698,0.153,304,1.49,0.46,0.37,0.38,124,2,196,0.343,0.076,0,11.0,DWG KIA
503,Croco,S12,JUNGLE,95,0.474,3.0,2.3,2.7,5.9,5.4,327,0.744,0.145,272,1.48,0.34,0.46,0.26,-128,1,-83,0.389,0.095,0,14.0,Liiv SANDBOX
504,Cuzz,S12,JUNGLE,95,0.495,3.7,2.2,2.3,6.2,5.4,325,0.677,0.139,267,1.68,0.39,0.48,0.33,71,4,101,0.389,0.063,0,8.0,KT Rolster
505,Ellim,S12,JUNGLE,92,0.391,2.6,1.9,2.7,5.3,4.5,292,0.681,0.116,205,1.58,0.53,0.42,0.44,-383,-12,-380,0.359,0.163,0,5.0,Kwangdong Freecs
506,GIDEON,S12,JUNGLE,3,0.333,2.3,2.0,2.3,3.3,5.8,325,0.505,0.116,194,1.5,0.54,0.4,0.32,-745,10,143,0.0,0.0,0,1.0,KT Rolster
507,Guwon,S12,JUNGLE,2,0.0,3.2,4.0,2.5,4.0,5.3,325,0.845,0.229,327,1.47,0.37,0.49,0.42,598,2,453,1.0,0.0,0,0.0,Hanwha Life eSports
508,HamBak,S12,JUNGLE,4,0.0,1.7,2.5,3.8,3.8,5.4,310,0.908,0.16,232,1.3,0.52,0.36,0.51,-471,-13,-533,0.0,0.5,0,0.0,Liiv SANDBOX
509,Juhan,S12,JUNGLE,9,0.667,3.7,2.2,2.6,7.1,4.5,307,0.589,0.109,242,1.64,0.52,0.47,0.49,-108,-4,-188,0.444,0.222,0,1.0,DRX
510,Listo,S12,JUNGLE,2,0.0,0.9,1.5,3.5,1.5,5.1,290,0.75,0.2,275,1.05,0.46,0.23,0.43,-2231,-32,-2124,0.0,0.0,0,1.0,Fredit BRION
511,OnFleek,S12,JUNGLE,81,0.284,1.8,1.6,3.2,4.2,5.6,317,0.665,0.143,245,1.78,0.45,0.56,0.35,-164,-2,-125,0.284,0.111,0,6.0,Hanwha Life eSports
512,Oner,S12,JUNGLE,102,0.745,5.0,3.2,2.0,6.8,5.8,361,0.726,0.142,298,1.39,0.38,0.37,0.26,405,5,222,0.471,0.078,0,21.0,T1
513,Peach,S12,JUNGLE,1,1.0,4.5,1.0,2.0,8.0,5.5,336,0.692,0.078,198,1.62,0.47,0.67,0.2,-639,-25,-934,0.0,0.0,0,0.0,DRX
514,Peanut,S12,JUNGLE,91,0.78,5.3,2.7,1.8,6.8,5.8,349,0.674,0.118,253,1.58,0.45,0.42,0.32,185,4,186,0.429,0.044,0,10.0,Gen.G eSports
515,Pyosik,S12,JUNGLE,95,0.484,3.0,2.4,2.6,5.6,5.4,322,0.689,0.123,247,1.52,0.49,0.44,0.43,-93,0,-21,0.305,0.105,0,10.0,DRX
516,Raptor,S12,JUNGLE,5,0.6,3.7,2.4,2.4,6.4,5.4,329,0.726,0.155,283,1.53,0.42,0.41,0.39,475,4,367,0.4,0.2,0,0.0,Fredit BRION
517,Sylvie,S12,JUNGLE,6,0.0,1.6,1.8,3.0,2.8,5.1,312,0.833,0.147,203,1.13,0.33,0.33,0.42,-35,-2,106,0.333,0.0,0,0.0,Nongshim RedForce
518,UmTi,S12,JUNGLE,82,0.354,2.8,1.8,2.5,5.1,5.2,308,0.711,0.134,223,1.59,0.5,0.48,0.43,-62,-1,-63,0.451,0.085,0,3.0,Fredit BRION
519,Willer,S12,JUNGLE,6,0.167,1.8,1.3,3.0,4.2,5.2,295,0.668,0.108,179,1.6,0.51,0.47,0.43,-127,-1,-1,0.167,0.167,0,1.0,Hanwha Life eSports
520,YoungJae,S12,JUNGLE,5,0.4,2.1,1.6,3.8,6.2,5.3,306,0.562,0.101,244,1.57,0.57,0.36,0.48,-701,-2,-236,0.4,0.0,0,0.0,Gen.G eSports
521,Aria,S12,MID,38,0.395,3.4,2.2,2.0,4.8,8.3,375,0.61,0.234,421,1.54,0.69,0.35,0.32,-296,-11,-178,0.211,0.053,0,5.0,KT Rolster
522,Bdd,S12,MID,82,0.354,3.2,2.5,2.2,4.7,8.5,381,0.626,0.266,492,1.16,0.51,0.24,0.26,-81,-2,-110,0.146,0.098,1,10.0,Nongshim RedForce
523,FATE,S12,MID,92,0.391,4.6,2.4,1.6,5.1,8.7,385,0.695,0.261,460,1.26,0.51,0.29,0.24,-31,1,-62,0.207,0.087,0,22.0,Kwangdong Freecs
524,FIESTA,S12,MID,5,0.2,1.1,0.8,3.8,3.4,8.3,349,0.553,0.238,402,1.08,0.42,0.25,0.22,-403,-5,-39,0.0,0.2,0,0.0,Nongshim RedForce
525,Faker,S12,MID,102,0.745,4.4,2.8,1.9,5.6,8.5,407,0.62,0.246,507,1.32,0.51,0.29,0.19,69,-2,-138,0.206,0.078,0,19.0,T1
526,Feisty,S12,MID,2,0.0,1.2,1.0,2.5,2.0,8.2,348,0.75,0.247,351,0.77,0.46,0.18,0.2,-1757,-19,-614,0.0,0.0,0,1.0,Fredit BRION
527,Karis,S12,MID,89,0.27,2.5,1.9,2.4,4.1,7.9,355,0.637,0.253,430,1.03,0.43,0.26,0.21,-274,-5,-64,0.135,0.112,0,17.0,Hanwha Life eSports
528,Lava,S12,MID,87,0.368,3.5,2.8,2.1,4.6,8.9,401,0.706,0.305,521,1.23,0.46,0.32,0.18,76,-2,38,0.23,0.069,0,18.0,Fredit BRION
529,Ophelia,S12,ADC,5,0.4,3.4,3.0,1.8,3.2,9.2,405,0.615,0.309,520,0.96,0.45,0.25,0.21,26,-4,382,0.0,0.0,0,3.0,Gen.G eSports
530,Ophelia,S12,ADC,5,0.4,3.4,3.0,1.8,3.2,9.2,405,0.615,0.309,520,0.96,0.45,0.25,0.21,26,-4,382,0.0,0.0,0,3.0,Gen.G eSports
531,Quid,S12,MID,5,0.4,2.4,3.2,3.0,4.0,8.7,381,0.59,0.27,518,1.02,0.43,0.19,0.16,-544,-14,-390,0.2,0.0,0,1.0,Gen.G eSports
532,SeTab,S12,MID,1,1.0,4.5,4.0,2.0,5.0,8.4,411,0.692,0.312,795,0.77,0.51,0.13,0.2,617,15,280,1.0,0.0,0,1.0,DRX
533,ShowMaker,S12,MID,105,0.61,4.9,2.8,1.7,5.3,8.6,397,0.645,0.238,471,1.45,0.52,0.35,0.24,100,1,70,0.219,0.057,0,13.0,DWG KIA
534,Ten10,S12,MID,4,0.0,1.4,0.8,3.5,4.3,7.5,319,0.733,0.222,316,1.59,0.74,0.41,0.35,-250,-8,-103,0.0,0.25,0,0.0,Liiv SANDBOX
535,Vicla,S12,MID,60,0.55,3.7,2.6,2.4,6.4,8.7,396,0.675,0.264,533,1.12,0.53,0.24,0.31,14,-1,96,0.183,0.1,0,10.0,KT Rolster
536,Zeka,S12,MID,104,0.5,4.1,3.0,1.9,4.9,9.0,409,0.663,0.264,540,1.12,0.42,0.26,0.19,82,4,20,0.183,0.067,0,27.0,DRX
537,Aiming,S12,SUPPORT,3,0.333,2.8,0.3,2.0,5.3,2.4,308,0.933,0.259,404,4.07,2.25,0.87,0.27,940,-6,172,0.333,0.0,0,0.0,KT Rolster
538,Aiming,S12,SUPPORT,3,0.333,2.8,0.3,2.0,5.3,2.4,308,0.933,0.259,404,4.07,2.25,0.87,0.27,940,-6,172,0.333,0.0,0,0.0,KT Rolster
539,BeryL,S12,SUPPORT,96,0.51,2.6,0.6,3.2,7.8,1.1,234,0.709,0.073,144,2.78,1.69,0.46,0.53,64,3,140,0.281,0.146,0,4.0,DRX
540,BeryL,S12,SUPPORT,96,0.51,2.6,0.6,3.2,7.8,1.1,234,0.709,0.073,144,2.78,1.69,0.46,0.53,64,3,140,0.281,0.146,0,4.0,DRX
541,Cheoni,S12,ADC,18,0.111,2.0,2.1,2.3,2.7,9.2,393,0.64,0.251,364,1.06,0.43,0.27,0.16,-602,-11,-424,0.222,0.278,0,1.0,Hanwha Life eSports
542,Deft,S12,SUPPORT,8,0.375,3.4,1.5,2.8,7.8,2.1,298,0.818,0.219,478,3.14,1.37,0.79,0.26,670,4,312,0.0,0.25,0,0.0,DRX
543,Deft,S12,SUPPORT,8,0.375,3.4,1.5,2.8,7.8,2.1,298,0.818,0.219,478,3.14,1.37,0.79,0.26,670,4,312,0.0,0.25,0,0.0,DRX
544,Effort,S12,SUPPORT,32,0.281,2.0,0.6,3.8,6.8,1.0,220,0.652,0.064,117,2.84,1.91,0.4,0.58,-118,3,-140,0.188,0.125,0,0.0,Nongshim RedForce
545,Effort,S12,SUPPORT,32,0.281,2.0,0.6,3.8,6.8,1.0,220,0.652,0.064,117,2.84,1.91,0.4,0.58,-118,3,-140,0.188,0.125,0,0.0,Nongshim RedForce
546,Envyy,S12,ADC,9,0.222,1.9,2.1,2.7,3.0,9.2,386,0.571,0.249,403,0.86,0.4,0.26,0.12,-755,-5,-274,0.111,0.111,0,0.0,Liiv SANDBOX
547,Gamin,S12,ADC,5,0.0,0.8,1.2,3.8,2.0,8.4,362,0.476,0.168,231,0.98,0.37,0.3,0.09,-1278,-17,-727,0.4,0.2,0,0.0,Fredit BRION
548,Ghost,S12,SUPPORT,10,0.2,1.5,0.7,3.5,4.6,1.4,237,0.614,0.099,175,2.84,1.58,0.6,0.39,80,4,192,0.4,0.1,0,1.0,Nongshim RedForce
549,Ghost,S12,SUPPORT,10,0.2,1.5,0.7,3.5,4.6,1.4,237,0.614,0.099,175,2.84,1.58,0.6,0.39,80,4,192,0.4,0.1,0,1.0,Nongshim RedForce
550,Gumayusi,S12,SUPPORT,5,1.0,10.1,2.4,1.4,11.8,1.6,331,0.8,0.173,386,3.43,1.4,0.94,0.33,715,-4,206,0.4,0.4,0,2.0,T1
551,Gumayusi,S12,SUPPORT,5,1.0,10.1,2.4,1.4,11.8,1.6,331,0.8,0.173,386,3.43,1.4,0.94,0.33,715,-4,206,0.4,0.4,0,2.0,T1
552,Hans SamD,S12,SUPPORT,3,0.333,2.9,0.3,2.3,6.3,2.4,291,0.653,0.142,280,3.2,1.28,0.87,0.38,657,4,736,0.0,0.333,0,0.0,Hanwha Life eSports
553,Hans SamD,S12,SUPPORT,3,0.333,2.9,0.3,2.3,6.3,2.4,291,0.653,0.142,280,3.2,1.28,0.87,0.38,657,4,736,0.0,0.333,0,0.0,Hanwha Life eSports
554,Hena,S12,ADC,84,0.381,3.6,2.9,2.0,4.1,9.6,423,0.685,0.266,461,1.32,0.5,0.41,0.17,-142,-3,-9,0.286,0.024,0,6.0,Fredit BRION
555,Hoit,S12,SUPPORT,69,0.42,3.0,0.7,2.5,6.7,1.1,224,0.65,0.07,121,2.93,1.79,0.45,0.56,-72,1,108,0.174,0.087,0,1.0,Kwangdong Freecs
556,Hoit,S12,SUPPORT,69,0.42,3.0,0.7,2.5,6.7,1.1,224,0.65,0.07,121,2.93,1.79,0.45,0.56,-72,1,108,0.174,0.087,0,1.0,Kwangdong Freecs
